,track_name,artist,album_name,date_listened,uts,url,tags
12207,Dance Yrself Clean,LCD Soundsystem,This Is Happening,"28 Dec 2023, 05:42",1703742168,https://www.last.fm/music/LCD+Soundsystem/_/Dance+Yrself+Clean,electronic
12208,Bye Bye Bad Man - Remastered,The Stone Roses,The Stone Roses,"28 Dec 2023, 03:19",1703733559,https://www.last.fm/music/The+Stone+Roses/_/Bye+Bye+Bad+Man+-+Remastered,britpop
12209,Don't Stop - Remastered,The Stone Roses,The Stone Roses,"28 Dec 2023, 02:25",1703730347,https://www.last.fm/music/The+Stone+Roses/_/Don%27t+Stop+-+Remastered,britpop
12210,Waterfall - Remastered,The Stone Roses,The Stone Roses,"28 Dec 2023, 02:21",1703730068,https://www.last.fm/music/The+Stone+Roses/_/Waterfall+-+Remastered,britpop
12211,She Bangs The Drums - Remastered,The Stone Roses,The Stone Roses,"28 Dec 2023, 02:17",1703729836,https://www.last.fm/music/The+Stone+Roses/_/She+Bangs+The+Drums+-+Remastered,britpop
12212,I Wanna Be Adored - Remastered,The Stone Roses,The Stone Roses,"28 Dec 2023, 02:12",1703729544,https://www.last.fm/music/The+Stone+Roses/_/I+Wanna+Be+Adored+-+Remastered,britpop
12213,Seen and Not Seen,Talking Heads,Remain in Light,"28 Dec 2023, 01:46",1703727962,https://www.last.fm/music/Talking+Heads/_/Seen+and+Not+Seen,new wave
12214,Houses in Motion,Talking Heads,Remain in Light,"28 Dec 2023, 01:41",1703727690,https://www.last.fm/music/Talking+Heads/_/Houses+in+Motion,new wave
12215,Once in a Lifetime,Talking Heads,Remain in Light,"28 Dec 2023, 00:47",1703724439,https://www.last.fm/music/Talking+Heads/_/Once+in+a+Lifetime,new wave
12216,The Great Curve,Talking Heads,Remain in Light,"28 Dec 2023, 00:40",1703724052,https://www.last.fm/music/Talking+Heads/_/The+Great+Curve,new wave
12217,Crosseyed and Painless,Talking Heads,Remain in Light,"28 Dec 2023, 00:36",1703723766,https://www.last.fm/music/Talking+Heads/_/Crosseyed+and+Painless,new wave
12218,Born Under Punches (The Heat Goes On),Talking Heads,Remain in Light,"28 Dec 2023, 00:30",1703723418,https://www.last.fm/music/Talking+Heads/_/Born+Under+Punches+(The+Heat+Goes+On),new wave
12219,You Will Never Work in Television Again,The Smile,A Light for Attracting Attention,"27 Dec 2023, 11:52",1703677932,https://www.last.fm/music/The+Smile/_/You+Will+Never+Work+in+Television+Again,post-punk
12220,Sugar/Tzu,black midi,Hellfire,"27 Dec 2023, 11:48",1703677707,https://www.last.fm/music/black+midi/_/Sugar%2FTzu,math rock
12221,Packt Like Sardines in a Crushd Tin Box,Radiohead,Amnesiac,"27 Dec 2023, 11:44",1703677472,https://www.last.fm/music/Radiohead/_/Packt+Like+Sardines+in+a+Crushd+Tin+Box,alternative
12222,Never As Tired As When I'm Waking Up,LCD Soundsystem,LCD Soundsystem,"27 Dec 2023, 11:39",1703677187,https://www.last.fm/music/LCD+Soundsystem/_/Never+As+Tired+As+When+I%27m+Waking+Up,electronic
12223,Intro,"Black Country, New Road",Ants From Up There,"27 Dec 2023, 11:38",1703677138,"https://www.last.fm/music/Black+Country,+New+Road/_/Intro",post-punk
12224,Schizophrenia,Sonic Youth,Sister,"27 Dec 2023, 11:34",1703676864,https://www.last.fm/music/Sonic+Youth/_/Schizophrenia,alternative
12225,The One With the Wurlitzer,American Football,American Football,"27 Dec 2023, 11:31",1703676706,https://www.last.fm/music/American+Football/_/The+One+With+the+Wurlitzer,emo
12226,Eat Men Eat,black midi,Hellfire,"27 Dec 2023, 11:28",1703676524,https://www.last.fm/music/black+midi/_/Eat+Men+Eat,math rock
12227,The Same,The Smile,A Light for Attracting Attention,"27 Dec 2023, 11:24",1703676270,https://www.last.fm/music/The+Smile/_/The+Same,post-punk
12228,All I Want,LCD Soundsystem,This Is Happening,"27 Dec 2023, 11:17",1703675873,https://www.last.fm/music/LCD+Soundsystem/_/All+I+Want,electronic
12229,Chaos Space Marine,"Black Country, New Road",Ants From Up There,"27 Dec 2023, 11:14",1703675663,"https://www.last.fm/music/Black+Country,+New+Road/_/Chaos+Space+Marine",post-punk
12230,Opus,"Black Country, New Road",For the First Time,"27 Dec 2023, 11:06",1703675180,"https://www.last.fm/music/Black+Country,+New+Road/_/Opus",post-punk
12231,Track X,"Black Country, New Road",For the First Time,"27 Dec 2023, 11:01",1703674896,"https://www.last.fm/music/Black+Country,+New+Road/_/Track+X",post-punk
12232,Eat Men Eat,black midi,Hellfire,"10 Jan 2024, 10:50",1704883823,https://www.last.fm/music/black+midi/_/Eat+Men+Eat,math rock
12233,Sugar/Tzu,black midi,Hellfire,"10 Jan 2024, 10:46",1704883617,https://www.last.fm/music/black+midi/_/Sugar%2FTzu,math rock
12234,Lovers Rock,TV Girl,French Exit,"10 Jan 2024, 10:33",1704882833,https://www.last.fm/music/TV+Girl/_/Lovers+Rock,indie pop
12235,505,Arctic Monkeys,Favourite Worst Nightmare,"10 Jan 2024, 10:29",1704882578,https://www.last.fm/music/Arctic+Monkeys/_/505,indie rock
12236,Reflections,The Neighbourhood,Hard to Imagine the Neighbourhood Ever Changing,"10 Jan 2024, 10:25",1704882333,https://www.last.fm/music/The+Neighbourhood/_/Reflections,indie
12237,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,"10 Jan 2024, 10:21",1704882080,https://www.last.fm/music/Green+Day/_/Boulevard+of+Broken+Dreams,punk rock
12238,Sweater Weather,The Neighbourhood,I Love You.,"10 Jan 2024, 10:17",1704881829,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather,indie
12239,Mary on a Cross,Ghost,Seven Inches of Satanic Panic,"10 Jan 2024, 10:13",1704881585,https://www.last.fm/music/Ghost/_/Mary+on+a+Cross,heavy metal
12240,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,"10 Jan 2024, 10:10",1704881423,https://www.last.fm/music/Arctic+Monkeys/_/Why%27d+You+Only+Call+Me+When+You%27re+High%3F,indie rock
12241,Softcore,The Neighbourhood,Hard to Imagine the Neighbourhood Ever Changing,"10 Jan 2024, 10:06",1704881216,https://www.last.fm/music/The+Neighbourhood/_/Softcore,indie
12242,I Wanna Be Yours,Arctic Monkeys,AM,"10 Jan 2024, 10:03",1704881034,https://www.last.fm/music/Arctic+Monkeys/_/I+Wanna+Be+Yours,indie rock
12243,Last Nite,The Strokes,Is This It,"10 Jan 2024, 10:00",1704880836,https://www.last.fm/music/The+Strokes/_/Last+Nite,indie rock
12244,Neighborhood #1 (Tunnels),Arcade Fire,Funeral,"10 Jan 2024, 09:55",1704880547,https://www.last.fm/music/Arcade+Fire/_/Neighborhood+%231+(Tunnels),indie
12245,Boys Don't Cry,The Cure,Three Imaginary Boys,"10 Jan 2024, 09:52",1704880322,https://www.last.fm/music/The+Cure/_/Boys+Don%27t+Cry,post-punk
12246,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,"10 Jan 2024, 09:47",1704880078,https://www.last.fm/music/The+Smiths/_/There+Is+a+Light+That+Never+Goes+Out+-+2011+Remaster,indie
12247,The Last Living Rose,PJ Harvey,Let England Shake,"10 Jan 2024, 09:35",1704879322,https://www.last.fm/music/PJ+Harvey/_/The+Last+Living+Rose,female vocalists
12248,"There, There",Radiohead,Hail to the Thief,"10 Jan 2024, 09:30",1704879004,"https://www.last.fm/music/Radiohead/_/There,+There",alternative
12249,We Float,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:23",1704878634,https://www.last.fm/music/PJ+Harvey/_/We+Float,female vocalists
12250,Horses in My Dreams,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:18",1704878299,https://www.last.fm/music/PJ+Harvey/_/Horses+in+My+Dreams,female vocalists
12251,This Is Love,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:14",1704878072,https://www.last.fm/music/PJ+Harvey/_/This+Is+Love,female vocalists
12252,Kamikaze,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:12",1704877929,https://www.last.fm/music/PJ+Harvey/_/Kamikaze,female vocalists
12253,You Said Something,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:08",1704877730,https://www.last.fm/music/PJ+Harvey/_/You+Said+Something,female vocalists
12254,This Mess We're In,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:04",1704877494,https://www.last.fm/music/PJ+Harvey/_/This+Mess+We%27re+In,female vocalists
12255,The Whores Hustle and the Hustlers Whore,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 09:00",1704877256,https://www.last.fm/music/PJ+Harvey/_/The+Whores+Hustle+and+the+Hustlers+Whore,female vocalists
12256,Beautiful Feeling,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 08:09",1704874167,https://www.last.fm/music/PJ+Harvey/_/Beautiful+Feeling,female vocalists
12257,One Line,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 08:06",1704873973,https://www.last.fm/music/PJ+Harvey/_/One+Line,female vocalists
12258,A Place Called Home,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 08:02",1704873751,https://www.last.fm/music/PJ+Harvey/_/A+Place+Called+Home,female vocalists
12259,Good Fortune,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 07:59",1704873551,https://www.last.fm/music/PJ+Harvey/_/Good+Fortune,female vocalists
12260,Big Exit,PJ Harvey,"Stories From the City, Stories From the Sea","10 Jan 2024, 07:55",1704873321,https://www.last.fm/music/PJ+Harvey/_/Big+Exit,female vocalists
12261,Joy Inside My Tears,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 03:44",1704858289,https://www.last.fm/music/Stevie+Wonder/_/Joy+Inside+My+Tears,soul
12262,Isn't She Lovely,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 03:38",1704857895,https://www.last.fm/music/Stevie+Wonder/_/Isn%27t+She+Lovely,soul
12263,Ordinary Pain,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 03:31",1704857517,https://www.last.fm/music/Stevie+Wonder/_/Ordinary+Pain,soul
12264,Summer Soft,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:20",1704849655,https://www.last.fm/music/Stevie+Wonder/_/Summer+Soft,soul
12265,Pastime Paradise,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:17",1704849448,https://www.last.fm/music/Stevie+Wonder/_/Pastime+Paradise,soul
12266,Knocks Me Off My Feet,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:13",1704849231,https://www.last.fm/music/Stevie+Wonder/_/Knocks+Me+Off+My+Feet,soul
12267,I Wish,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:09",1704848979,https://www.last.fm/music/Stevie+Wonder/_/I+Wish,soul
12268,Sir Duke,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:05",1704848746,https://www.last.fm/music/Stevie+Wonder/_/Sir+Duke,soul
12269,Contusion,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 01:02",1704848520,https://www.last.fm/music/Stevie+Wonder/_/Contusion,soul
12270,Village Ghetto Land,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 00:58",1704848316,https://www.last.fm/music/Stevie+Wonder/_/Village+Ghetto+Land,soul
12271,Have a Talk with God,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 00:55",1704848153,https://www.last.fm/music/Stevie+Wonder/_/Have+a+Talk+with+God,soul
12272,Love's in Need of Love Today,Stevie Wonder,Songs in the Key of Life,"10 Jan 2024, 00:48",1704847728,https://www.last.fm/music/Stevie+Wonder/_/Love%27s+in+Need+of+Love+Today,soul
12273,Motion Picture Soundtrack,Radiohead,Kid A,"09 Jan 2024, 11:53",1704801203,https://www.last.fm/music/Radiohead/_/Motion+Picture+Soundtrack,alternative
12274,Morning Bell,Radiohead,Kid A,"09 Jan 2024, 11:48",1704800927,https://www.last.fm/music/Radiohead/_/Morning+Bell,alternative
12275,Idioteque,Radiohead,Kid A,"09 Jan 2024, 11:43",1704800618,https://www.last.fm/music/Radiohead/_/Idioteque,alternative
12276,In Limbo,Radiohead,Kid A,"09 Jan 2024, 11:40",1704800407,https://www.last.fm/music/Radiohead/_/In+Limbo,alternative
12277,Optimistic,Radiohead,Kid A,"09 Jan 2024, 11:34",1704800090,https://www.last.fm/music/Radiohead/_/Optimistic,alternative
12278,Treefingers,Radiohead,Kid A,"09 Jan 2024, 11:31",1704799868,https://www.last.fm/music/Radiohead/_/Treefingers,alternative
12279,How to Disappear Completely,Radiohead,Kid A,"09 Jan 2024, 11:25",1704799511,https://www.last.fm/music/Radiohead/_/How+to+Disappear+Completely,alternative
12280,The National Anthem,Radiohead,Kid A,"09 Jan 2024, 11:19",1704799160,https://www.last.fm/music/Radiohead/_/The+National+Anthem,alternative
12281,Kid A,Radiohead,Kid A,"09 Jan 2024, 11:14",1704798875,https://www.last.fm/music/Radiohead/_/Kid+A,alternative
12282,Everything in Its Right Place,Radiohead,Kid A,"09 Jan 2024, 11:10",1704798625,https://www.last.fm/music/Radiohead/_/Everything+in+Its+Right+Place,alternative
12283,Like Gold and Faceted,Earth,Earth 2,"09 Jan 2024, 08:08",1704787726,https://www.last.fm/music/Earth/_/Like+Gold+and+Faceted,drone
12284,Teeth of Lions Rule the Divine,Earth,Earth 2,"09 Jan 2024, 07:41",1704786102,https://www.last.fm/music/Earth/_/Teeth+of+Lions+Rule+the+Divine,drone
12285,Seven Angels,Earth,Earth 2,"09 Jan 2024, 07:25",1704785113,https://www.last.fm/music/Earth/_/Seven+Angels,drone
12286,Hellfire,black midi,Hellfire,"09 Jan 2024, 05:40",1704778833,https://www.last.fm/music/black+midi/_/Hellfire,math rock
12287,How You Satisfy Me,Spectrum,Soul Kiss (Glide Divine),"09 Jan 2024, 05:40",1704778832,https://www.last.fm/music/Spectrum/_/How+You+Satisfy+Me,space rock
12288,Intro,"Black Country, New Road",Ants From Up There,"09 Jan 2024, 05:01",1704776490,"https://www.last.fm/music/Black+Country,+New+Road/_/Intro",post-punk
12289,Ascending Forth,black midi,Cavalcade,"09 Jan 2024, 04:51",1704775895,https://www.last.fm/music/black+midi/_/Ascending+Forth,math rock
12290,Hogwash and Balderdash,black midi,Cavalcade,"09 Jan 2024, 04:49",1704775741,https://www.last.fm/music/black+midi/_/Hogwash+and+Balderdash,math rock
12291,Dethroned,black midi,Cavalcade,"09 Jan 2024, 04:43",1704775439,https://www.last.fm/music/black+midi/_/Dethroned,math rock
12292,Diamond Stuff,black midi,Cavalcade,"09 Jan 2024, 04:37",1704775058,https://www.last.fm/music/black+midi/_/Diamond+Stuff,math rock
12293,Slow,black midi,Cavalcade,"09 Jan 2024, 04:32",1704774721,https://www.last.fm/music/black+midi/_/Slow,math rock
12294,Chondromalacia Patella,black midi,Cavalcade,"09 Jan 2024, 04:27",1704774432,https://www.last.fm/music/black+midi/_/Chondromalacia+Patella,math rock
12295,Marlene Dietrich,black midi,Cavalcade,"09 Jan 2024, 04:24",1704774258,https://www.last.fm/music/black+midi/_/Marlene+Dietrich,math rock
12296,John L,black midi,Cavalcade,"09 Jan 2024, 01:58",1704765537,https://www.last.fm/music/black+midi/_/John+L,math rock
12297,You Said Something,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 11:33",1704713586,https://www.last.fm/music/PJ+Harvey/_/You+Said+Something,female vocalists
12298,We Float,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:51",1704703891,https://www.last.fm/music/PJ+Harvey/_/We+Float,female vocalists
12299,Horses in My Dreams,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:45",1704703556,https://www.last.fm/music/PJ+Harvey/_/Horses+in+My+Dreams,female vocalists
12300,This Is Love,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:42",1704703329,https://www.last.fm/music/PJ+Harvey/_/This+Is+Love,female vocalists
12301,Kamikaze,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:39",1704703186,https://www.last.fm/music/PJ+Harvey/_/Kamikaze,female vocalists
12302,You Said Something,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:36",1704702986,https://www.last.fm/music/PJ+Harvey/_/You+Said+Something,female vocalists
12303,This Mess We're In,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:28",1704702530,https://www.last.fm/music/PJ+Harvey/_/This+Mess+We%27re+In,female vocalists
12304,The Whores Hustle and the Hustlers Whore,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:24",1704702291,https://www.last.fm/music/PJ+Harvey/_/The+Whores+Hustle+and+the+Hustlers+Whore,female vocalists
12305,Beautiful Feeling,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:20",1704702052,https://www.last.fm/music/PJ+Harvey/_/Beautiful+Feeling,female vocalists
12306,One Line,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:17",1704701859,https://www.last.fm/music/PJ+Harvey/_/One+Line,female vocalists
12307,A Place Called Home,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:13",1704701637,https://www.last.fm/music/PJ+Harvey/_/A+Place+Called+Home,female vocalists
12308,Good Fortune,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:10",1704701436,https://www.last.fm/music/PJ+Harvey/_/Good+Fortune,female vocalists
12309,Big Exit,PJ Harvey,"Stories From the City, Stories From the Sea","08 Jan 2024, 08:06",1704701206,https://www.last.fm/music/PJ+Harvey/_/Big+Exit,female vocalists
12310,Long Season,Fishmans,Long Season,"08 Jan 2024, 07:35",1704699355,https://www.last.fm/music/Fishmans/_/Long+Season,dub
12311,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,Rubber Soul (Remastered),"08 Jan 2024, 05:26",1704691569,https://www.last.fm/music/The+Beatles/_/Norwegian+Wood+(This+Bird+Has+Flown)+-+Remastered+2009,classic rock
12312,The End - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:12",1704690772,https://www.last.fm/music/The+Beatles/_/The+End+-+Remastered+2009,classic rock
12313,Carry That Weight - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:11",1704690676,https://www.last.fm/music/The+Beatles/_/Carry+That+Weight+-+Remastered+2009,classic rock
12314,Golden Slumbers - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:09",1704690584,https://www.last.fm/music/The+Beatles/_/Golden+Slumbers+-+Remastered+2009,classic rock
12315,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:07",1704690465,https://www.last.fm/music/The+Beatles/_/She+Came+In+Through+The+Bathroom+Window+-+Remastered+2009,classic rock
12316,Polythene Pam - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:06",1704690393,https://www.last.fm/music/The+Beatles/_/Polythene+Pam+-+Remastered+2009,classic rock
12317,Mean Mr Mustard - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:05",1704690326,https://www.last.fm/music/The+Beatles/_/Mean+Mr+Mustard+-+Remastered+2009,classic rock
12318,Sun King - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 05:03",1704690180,https://www.last.fm/music/The+Beatles/_/Sun+King+-+Remastered+2009,classic rock
12319,You Never Give Me Your Money - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 04:58",1704689937,https://www.last.fm/music/The+Beatles/_/You+Never+Give+Me+Your+Money+-+Remastered+2009,classic rock
12320,Because - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 04:56",1704689771,https://www.last.fm/music/The+Beatles/_/Because+-+Remastered+2009,classic rock
12321,Here Comes the Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:28",1704680933,https://www.last.fm/music/The+Beatles/_/Here+Comes+the+Sun+-+Remastered+2009,classic rock
12322,I Want You (She's So Heavy) - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:21",1704680466,https://www.last.fm/music/The+Beatles/_/I+Want+You+(She%27s+So+Heavy)+-+Remastered+2009,classic rock
12323,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:18",1704680294,https://www.last.fm/music/The+Beatles/_/Octopus%27s+Garden+-+Remastered+2009,classic rock
12324,Oh! Darling - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:14",1704680088,https://www.last.fm/music/The+Beatles/_/Oh!+Darling+-+Remastered+2009,classic rock
12325,Maxwell's Silver Hammer - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:11",1704679880,https://www.last.fm/music/The+Beatles/_/Maxwell%27s+Silver+Hammer+-+Remastered+2009,classic rock
12326,Something - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:08",1704679697,https://www.last.fm/music/The+Beatles/_/Something+-+Remastered+2009,classic rock
12327,Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),"08 Jan 2024, 02:03",1704679438,https://www.last.fm/music/The+Beatles/_/Come+Together+-+Remastered+2009,classic rock
12328,The End - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:51",1704671505,https://www.last.fm/music/The+Beatles/_/The+End+-+Remastered+2009,classic rock
12329,Carry That Weight - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:30",1704670207,https://www.last.fm/music/The+Beatles/_/Carry+That+Weight+-+Remastered+2009,classic rock
12330,Golden Slumbers - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:28",1704670115,https://www.last.fm/music/The+Beatles/_/Golden+Slumbers+-+Remastered+2009,classic rock
12331,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:26",1704669997,https://www.last.fm/music/The+Beatles/_/She+Came+In+Through+The+Bathroom+Window+-+Remastered+2009,classic rock
12332,Polythene Pam - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:25",1704669925,https://www.last.fm/music/The+Beatles/_/Polythene+Pam+-+Remastered+2009,classic rock
12333,Mean Mr Mustard - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:24",1704669858,https://www.last.fm/music/The+Beatles/_/Mean+Mr+Mustard+-+Remastered+2009,classic rock
12334,Sun King - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:21",1704669711,https://www.last.fm/music/The+Beatles/_/Sun+King+-+Remastered+2009,classic rock
12335,You Never Give Me Your Money - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:17",1704669469,https://www.last.fm/music/The+Beatles/_/You+Never+Give+Me+Your+Money+-+Remastered+2009,classic rock
12336,Because - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:15",1704669303,https://www.last.fm/music/The+Beatles/_/Because+-+Remastered+2009,classic rock
12337,Here Comes the Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:11",1704669062,https://www.last.fm/music/The+Beatles/_/Here+Comes+the+Sun+-+Remastered+2009,classic rock
12338,I Want You (She's So Heavy) - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:03",1704668619,https://www.last.fm/music/The+Beatles/_/I+Want+You+(She%27s+So+Heavy)+-+Remastered+2009,classic rock
12339,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 23:00",1704668447,https://www.last.fm/music/The+Beatles/_/Octopus%27s+Garden+-+Remastered+2009,classic rock
12340,Oh! Darling - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:55",1704668141,https://www.last.fm/music/The+Beatles/_/Oh!+Darling+-+Remastered+2009,classic rock
12341,Maxwell's Silver Hammer - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:52",1704667935,https://www.last.fm/music/The+Beatles/_/Maxwell%27s+Silver+Hammer+-+Remastered+2009,classic rock
12342,Something - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:49",1704667764,https://www.last.fm/music/The+Beatles/_/Something+-+Remastered+2009,classic rock
12343,Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:45",1704667505,https://www.last.fm/music/The+Beatles/_/Come+Together+-+Remastered+2009,classic rock
12344,The End - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:42",1704667322,https://www.last.fm/music/The+Beatles/_/The+End+-+Remastered+2009,classic rock
12345,Carry That Weight - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:40",1704667226,https://www.last.fm/music/The+Beatles/_/Carry+That+Weight+-+Remastered+2009,classic rock
12346,Golden Slumbers - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:38",1704667135,https://www.last.fm/music/The+Beatles/_/Golden+Slumbers+-+Remastered+2009,classic rock
12347,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:36",1704667016,https://www.last.fm/music/The+Beatles/_/She+Came+In+Through+The+Bathroom+Window+-+Remastered+2009,classic rock
12348,Polythene Pam - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:35",1704666943,https://www.last.fm/music/The+Beatles/_/Polythene+Pam+-+Remastered+2009,classic rock
12349,Mean Mr Mustard - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:34",1704666877,https://www.last.fm/music/The+Beatles/_/Mean+Mr+Mustard+-+Remastered+2009,classic rock
12350,Sun King - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:32",1704666730,https://www.last.fm/music/The+Beatles/_/Sun+King+-+Remastered+2009,classic rock
12351,You Never Give Me Your Money - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:28",1704666487,https://www.last.fm/music/The+Beatles/_/You+Never+Give+Me+Your+Money+-+Remastered+2009,classic rock
12352,Because - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:25",1704666321,https://www.last.fm/music/The+Beatles/_/Because+-+Remastered+2009,classic rock
12353,Here Comes the Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:22",1704666136,https://www.last.fm/music/The+Beatles/_/Here+Comes+the+Sun+-+Remastered+2009,classic rock
12354,I Want You (She's So Heavy) - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 22:01",1704664878,https://www.last.fm/music/The+Beatles/_/I+Want+You+(She%27s+So+Heavy)+-+Remastered+2009,classic rock
12355,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 21:58",1704664707,https://www.last.fm/music/The+Beatles/_/Octopus%27s+Garden+-+Remastered+2009,classic rock
12356,Oh! Darling - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 21:55",1704664500,https://www.last.fm/music/The+Beatles/_/Oh!+Darling+-+Remastered+2009,classic rock
12357,Maxwell's Silver Hammer - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 21:51",1704664291,https://www.last.fm/music/The+Beatles/_/Maxwell%27s+Silver+Hammer+-+Remastered+2009,classic rock
12358,Something - Remastered 2009,The Beatles,Abbey Road (Remastered),"07 Jan 2024, 21:48",1704664110,https://www.last.fm/music/The+Beatles/_/Something+-+Remastered+2009,classic rock
